Id;VocabularyId;Ordinal;English
923;307;2;b. If you work rapidly ,you can complete the test in twenty minutes.
924;307;3;c. The response to the surprise attack was a rapid retreat.
925;308;1;a. To exhaust the city's water supply would be a calamity
926;308;2;b. The long climb to the top of the mountain exhausted our strength.
927;308;3;c. It we continue to squander our money recklessly, our treasury will soon be exhausted.
928;309;1;a. The severity of the teacher was not appreciated by the pupils until they reached the final examinations.
929;309;2;b. The severity of the Black Plague can be imagined from the fact that thirty percent of the population died.
930;309;3;c. Rosita complained to the principal about the severity of the punishment which the Student Court gave to her.
931;310;1;a. We heard a feeble cry from the exhausted child.
932;310;2;b. The guide made a feeble attempt to explain why he had taken the wrong turn.
933;310;3;c. The feeble old man collapsed on the sidewalk.
934;311;1;a. The thirteen colonies united to form one country.
935;311;2;b. Matrimony united two famous Virginia families.
936;311;3;c. America and Russia were united against a common enemy in World War 11.
937;312;1;a. Cease trying to do more than you can.
938;312;2;b. The whispering in the audience ceased when the curtain went up.
939;312;3;c. When you cease making war, you can then begin to pacify the small villages which the enemy controls.
940;313;1;a. By being thrifty, Miss Benson managed to get along on her small income.
941;313;2;b. A thrifty person knows that squandering money can lead to financial calamity.
942;313;3;c. By thrifty use of their supplies, the shipwrecked sailors were able to survive for weeks.
943;314;1;a. Being miserly with our natural resources will help us to live longer on this earth.
944;314;2;b. A miserly person rarely has any friends.
945;314;3;c. Silas Marner abandoned his miserly habits when Eppie came into his life.
946;315;1;a. There are few modern nations which are governed by monarchs.
947;315;2;b. The monarchs of ancient Rome considered themselves descendants of the gods.
948;315;3;c. Men sometimes believe that they are monarchs in their own homes.
949;316;1;a. Congress has outlawed the sale of certain drugs.
950;316;2;b. The best known outlaw of the American West was Jesse James.
951;316;3;c. An animal which is cast out by the rest of the pack is known as an outlaw.
952;317;1;a. Students who pass the test will be promoted to the next grade.
953;317;2;b. An accurate knowledge of other cultures will promote good will among people of different backgrounds.
954;317;3;c. Several bankers invested an enormous sum of money to promote the idea.
955;318;1;a. The undernourished child was so feeble he could hardly walk.
956;318;2;b. There is evidence that even wealthy people are undernourished because they do not eat sufficient quantities of healthful foods.
957;318;3;c. An infant who drinks enough milk will not be undernourished.
958;319;1;a. To illustrate how the heart sends blood around the body, the teacher described how a pump works.
959;319;2;b. This exhibit will illustrate the many uses of atomic energy.
960;319;3;c. These stories illustrate mark Twain's serious side.
961;320;1;a. The lifting of the curtain disclosed a beautiful winter scene.
962;320;2;b. This letter discloses the source of his fortune.
963;320;3;c. Samson, reclining in the arms of Delilah, disclosed that the secret of his strength was in his long hair.
964;321;1;a. Pollution of the atmosphere is an excessive price to pay for so-called progress.
965;321;2;b. Numerous attempts have been made to outlaw jet planes that make excessive noise.
966;321;3;c. The inhabitants of Arizona are unaccustomed to excessive rain.
967;322;1;a. The hurricane's violent winds brought disaster to the coastal town.
968;322;2;b. The San Francisco earthquake and the Chicago fire are two of the greatest disasters in American history.
969;322;3;c. The coach considered the captain's injury a disaster for the team.
970;323;1;a. Some governments, national and local, censor books.
971;323;2;b. The censor felt that fiction as well as other books should receive the stamp of approval before they were put on sale.
972;323;3;c. Any mention of the former prime minister was outlawed by the censor.
973;324;1;a. Who is the culprit who has eaten all the strawberries?
974;324;2;b. The police caught the culprit with the stolen articles in his car.
975;324;3;c. In the Sherlock Holmes story, the culprit turned out to be a snake.
976;325;1;a. My sister is known in the family as a juvenile delinquent.
977;325;2;b. Paula is still young enough to wear juvenile fashions.
978;325;3;"c. Ellen used to devour ""Cinderella"" and other stories for juveniles."
979;326;1;a. The secret of successful trout fishing is finding the right bait.
980;326;2;b. How can you expect to bait Mike into running for the class presidency when he has already refused every appeal?
981;326;3;c. Eddie is a good hunter because he knows the merit of each kind of bait for the different animals.
982;327;1;a. Mother insists that we do our homework before we start the long telephone conversations.
983;327;2;b. She insisted that Sal was not jealous of his twin brother.
984;327;3;c. The doctor insisted that Marian get plenty of rest after the operation.
985;328;1;a. The feeble old man toiled up the hill.
986;328;2;b. After years of toil, scientists disclosed that they had made progress in controlling the dreaded disease.
987;328;3;c. Despite all his toil, Fred never succeeded in reaching his goal.
988;329;1;a. The exhausted boy blundered through the woods.
989;329;2;b. Sert's awkward apology could not make up for his serious blunder.
990;329;3;c. The general's blunder forced his army to a rapid retreat.
991;330;1;a. The severity of the blow dazed the fighter and led to his defeat.
992;330;2;b. When he ventured out of the house at night, the child was dazed by the noise and the lights.
993;330;3;c. Dazed by the flashlight, Maria blundered down the steps.
994;331;1;a. Sandra did not cease to mourn her lost friend.
995;331;2;b. The entire city mourned for the people lost in the calamity.
996;331;3;c. We need not mourn over trifles.
997;332;1;a. After the excessive rains stopped, the flood waters subsided.
998;332;2;b. The waves subsided when the winds ceased to blow.
999;332;3;c. Danny's anger subsided when the culprit apologized.
1000;333;1;a. Auto accidents maim many persons each year.
1001;333;2;b. Though he went through an awesome experience in the crash, Fred was not seriously maimed.
1002;333;3;c. Car manufacturers insist that seat belts can prevent the maiming of passengers in the event of a crash.
1003;334;1;a. If you can use a word correctly, there is a good chance that you comprehend it.
1004;334;2;b. You need not be a pauper to comprehend fully what hunger is.
1005;334;3;c. My parents say that they cannot comprehend today's music.
1006;335;1;a. Everyone commended the mayor's thrifty suggestion.
1007;335;2;b. Florence commended the baby to her aunt's care.
1008;335;3;c. The truth is that we all like to be commended for good work.
1009;336;1;a. The final week of the term is rapidly approaching.
1010;336;2;b. Jose was commended for his improvement in the final test.
1011;336;3;c. The final censor of our actions is our own conscience.
1012;337;1;a. Our school exempts bright pupils from final exams.
1013;337;2;b. School property is exempt from most taxes.
1014;337;3;c. Juvenile offenders are not exempt from punishment.
1015;338;1;a. Josephine is quite vain about her beauty.
1016;338;2;b. To be perfectly frank, I do not see what she has to be vain about.
1017;338;3;c. Brian made numerous vain attempts to reach the doctor by telephone.
1018;339;1;a. The repetition of new words in this book will help you to learn them.
1019;339;2;b. Any repetition of such unruly behavior will be punished.
1020;339;3;c. After a repetition of his costly mistake, Jerry was fired from his job.
1021;340;1;a. The artist and the author both tried to depict the sunset's beauty.
1022;340;2;b. Mr. Salinger depicted the juvenile character with great accuracy,
1023;340;3;c. The extent of the disaster can scarcely be depicted in words.
1024;341;1;a. We must live with the knowledge that all living creatures are mortal.
1025;341;2;b. His rash venture brought him to a mortal illness.
1026;341;3;c. The two monarchs were mortal enemies.
1027;342;1;a. The architect created a novel design which pleased everyone.
1028;342;2;b. The novel plan caused some unforeseen problems.
1029;342;3;c. Robert was commended by his teacher for the excellent report on the American novel, The Grapes of Wrath.
1030;343;1;a. A feeble old woman was the only occupant of the shack.
1031;343;2;b. The will disclosed that the occupant of the estate was penniless.
1032;343;3;c. The occupant of the car beckoned us to follow him.
1033;344;1;a. The library was appointed as the best place for the urgent meeting.
1034;344;2;b. Though Mr. Thompson was appointed to a high position, he did not neglect his old friends.
1035;344;3;c. The occupant of the well-appointed guest room considered himself quite fortunate.
1036;345;1;a. The large family was unaccustomed to such small quarters.
1037;345;2;b. Ellen moved to the French Quarter of our city.
1038;345;3;c. The city quartered the paupers in an old school.
1039;346;1;a. The agent insisted that the house had one of the best sites in town.
1040;346;2;b. We were informed by our guide that a monument would be built on the site of the historic battle.
1041;346;3;c. For the site of the new school, the committee preferred an urban location.
1042;347;1;a. She often quotes her spouse to prove a point.
1043;347;2;b. The stockbroker quoted gold at a dollar off yesterday's closing price.
1044;347;3;c. Biblical quotes offer a unique opportunity for study.
1045;348;1;"a. The verse from the Bible which my father quoted most frequently was, ""Love thy neighbor as thyself."""
1046;348;2;b. Several verses of a religious nature were contained in the document.
1047;348;3;c. Though it is not always easy to comprehend, Shakespeare's verse has merit that is worth the toil.
1048;349;1;a. The editor spoke on the morality of bugging the quarters of a political opponent.
1049;349;2;b. We rarely consider the morality of our daily actions ,though that should occupy a high position in our thinking.
1050;349;3;c. Kenny's unruly behavior has nothing to do with his lack of morality.
1051;350;1;a. In the days of the Wild West, outlaws roamed the country.
1052;350;2;b. A variety of animals once roamed our land.
1053;350;3;c. The bachelor promised his girlfriend that he would roam no more.
1054;351;1;a. The magnet attracted the iron particles.
1055;351;2;b. Adventure was the thrill which attracted the famous mountain climber to the jagged peak.
1056;351;3;c. A glimpse into the brightly colored room attracted the children's attention.
1057;352;1;a. The average commuter would welcome a chance to live in the vicinity of his or her work.
1058;352;2;b. Have your commuter's ticket verified by the conductor.
1059;352;3;c. A novel educational program gives college credit to commuters who listen to a lecture while they are traveling to work.
1060;353;1;a. The fugitive was caught and confined to jail for another two years.
1061;353;2;b. A virus that was circulating in the area confined AI to his house.
1062;353;3;c. Polio confined President Roosevelt to a wheelchair.
1063;354;1;a. Any attempt to study was abandoned by the student, who idled away the morning.
1064;354;2;b. The idle hours of a holiday frequently provide the best time to take stock.
1065;354;3;c. Do not deceive yourself into thinking that these are just idle rumors.
1066;355;1;a. This small metal idol illustrates the art of ancient Rome.
1067;355;2;b. John Wayne was the idol of many young people who liked cowboy movies.
1068;355;3;c. Scientists are still trying to identify this idol found in the ruins.
1069;356;1;a. Though he spoke in jest, Mark was undoubtedly giving us a message.
1070;356;2;b. Do not jest about matters of morality.
1071;356;3;c. In some quarters, honesty and hard work have become subjects of jest.
1072;357;1;a. It is patriotic to accept your responsibilities to your country.
1073;357;2;b. The patriotic attitude of the captive led him to refuse to cooperate with the enemy.
1074;357;3;"c. Nathan Hate's patriotic statement has often been quoted: ""I regret that I have but one life to give for my country."""
1075;358;1;a. The valor of the Vietnam veterans deserves the highest com me ndation.
1076;358;2;b. No one will dispute the valor of Washington's men at Valley Forge.
1077;358;3;c. The fireman's valor in rushing into the flaming house saved the occupants from a horrid fate.
1078;359;1;a. Only a lunatic would willingly descend into the monster's cave.
1079;359;2;b. Certain lunatic ideas persist even though they have been rejected by all logical minds.
1080;359;3;c. My roommate has some lunatic ideas about changing the world.
1081;360;1;a. A vein of lunacy seemed to run in the family.
1082;360;2;b. Mario's wrist was severely cut by the rock, causing his vein to bleed heavily.
1083;360;3;c. Explorations disclosed the rich vein of copper in the mountain.
1084;361;1;a. After the variety of bewildering experiences at the start of our trip, we were happy that the rest of the journey was 
1085;361;2;uneventful.
1086;361;3;b. Our annual class outing proved quite uneventful.
1087;361;4;c. The meeting seemed uneventful but expert observers realized that important decisions were being made.
1088;362;1;a. Chicks hatch from fertile eggs.
1089;362;2;b. The loss of their fertile lands threw the farmers into a panic.
1090;362;3;c. A fertile mind need never be uneasy about finding life uneventful.
1091;363;1;a. Let us refer the dispute to the dean.
1092;363;2;b. Our teacher referred us to the dictionary for the meanings of the difficult words in the novel.
1093;363;3;c. The speaker referred to a verse in the Bible to support his theory.
1094;364;1;a. The family was in great distress over the accident that maimed Kenny.
1095;364;2;b. My teacher was distressed by the dismal performance of our class on the final examination.
1096;364;3;c. Long, unscheduled delays at the station cause distress to commuters.
1097;365;1;a. The excessive heat diminished as the sun went down.
1098;365;2;b. Our diminishing supply of food was carefully wrapped and placed with the baggage.
1099;365;3;c. The latest news from the battlefront confirms the report of diminishing military activity.
1100;366;1;a. Chris acknowledged that the maximum he had ever walked in one lesson was fifteen miles.
1101;366;2;b. We would like to exhibit this rare collection to the maximum number of visitors.
1102;366;3;c. The committee anticipated the maximum attendance of the first lesson of the performance.
1103;367;1;a. The fleeing outlaws were pursued by the police.
1104;367;2;b. One could clearly see the clouds fleeing before the wind.
1105;367;3;c. The majority of students understand that they cannot flee from their responsibilities.
1106;368;1;a. Achilles was vulnerable only in his heel.
1107;368;2;b. The investigator's nimble mind quickly located the vulnerable spot in the defendant's alibi.
1108;368;3;c. A vulnerable target for thieves is a solitary traveler.
1109;369;1;a. Oh! signifies surprise.
1110;369;2;b. A gift of such value signifies more than a casual relationship.
1111;369;3;"c. The word ""fragile"" stamped on a carton signifies that it must be handled with caution."
1112;370;1;a. The story of Proserpina and Ceres explaining the seasons is typical of Greek mythology.
1113;370;2;b. From a study of mythology we can conclude that the ancients were concerned with the wonders of nature.
1114;370;3;"c. Ancient mythology survives to this lesson in popular expressions such as ""Herculean task"" or ""Apollo Project""."
1115;371;1;a. The captain gave credit for the victory to his valiant colleagues.
1116;371;2;b. Who would have predicted that our pedestrian colleague would one lesson win the Nobel Prize for Medicine?
1117;371;3;c. We must rescue our colleagues from their wretched condition.
1118;372;1;a. Persistent headaches tormented him.
1119;372;2;b. The illustrations in our history text show the torments suffered by the victims of the French Revolution.
1120;372;3;c. The logical way to end the torment of doubt over the examination is to spend adequate time in study.
1121;373;1;a. The monarch referred to his knights' loyalty with pride.
1122;373;2;b. Nothing is so important to transmit to the youth as the sacredness of loyalty to one's country.
1123;373;3;c. Out of a sense of loyalty to his friends, Michael was willing to suffer torments, and he, therefore, refused to identify his 
1124;373;4;colleagues in the plot.
1125;374;1;a. The draft has been abolished and replaced by a volunteer army.
1126;374;2;b. Terry did not hesitate to volunteer for the most difficult jobs.
1127;374;3;c. The boys were reluctant to volunteer their services to help clean up after the dance.
1128;375;1;a. Prejudice against minority groups will linger on as long as people ignore the facts.
1129;375;2;b. Eliminating prejudice should be among the first concerns of a democracy.
1130;375;3;c. The witness's weird behavior prejudiced Nancy's case.
1131;376;1;a. Despite their small size, crickets make very shrill noises.
1132;376;2;b. The shrill whistle of the policeman was warning enough for the fugitive to stop in his tracks.
1133;376;3;c. A shrill torrent of insults poured from the mouth of the shrieking woman.
1134;377;1;a. The jolly old man, an admitted bigamist, had forgotten to mention his first wife to his new spouse.
1135;377;2;b. When the jolly laughter subsided, the pirates began the serious business of dividing the gold.
1136;377;3;c. Are you aware that a red-suited gentleman with a jolly twinkle in his eyes is stuck in the chimney?
1137;378;1;a. Mr. Carlson's witty introduction qualifies him as a first-rate speaker.
1138;378;2;b. Fay is too slow to appreciate such witty remarks.
1139;378;3;c. The lawyer tried to prosecute the case by being witty and thereby entertaining the jury.
1140;379;1;a. Deep mud hindered travel in urban centers.
1141;379;2;b. The storm hindered the pursuit of the fleeing prisoners.
1142;379;3;c. Mona's gloomy nature hinders her relationships with other people.
1143;380;1;a. Rarely have I heard a lecture with such clear illustrations.
1144;380;2;b. Henry's father lectured him on the awesome perils of drug addiction.
1145;380;3;c. A famous journalist delivered a lecture on prejudice in the press.
1146;381;1;a. Those who abuse the privileges of the honor system will be penalized.
1147;381;2;b. The editor apologized for the abuse we had suffered as a result of his article.
1148;381;3;c. Brutal abuse of children in the orphanage was disclosed by the investigation.
1149;382;1;a. Ricky mumbled his awkward apology.
1150;382;2;b. This speech course will encourage you to stop mumbling and to speak more distinctly.
1151;382;3;c. When the witness continued to mumble, the judge asked him to speak up.
1152;383;1;a. The usually defiant child stood mute before the principal.
1153;383;2;b. People are no longer willing to remain mute on the subject of abuse of gun control.
1154;383;3;c. The horror of the famine left the inhabitants of the land mute with their tragic memories.
1155;384;1;a. To decrease the effects of the pressure, the diver put wads of cotton in his ears.
1156;384;2;b. The officer challenged George to explain the wad of fifty dollars which he had in his pocket.
1157;384;3;c. Because the automatic firing mechanism was defective, the hunter had to wad the powder into the gun by hand.
1158;385;1;a. Despite her lack of funds, Mrs. Reilly retained a detective to follow her spouse.
1159;385;2;b. China dishes have the unique quality of retaining heat longer than metal pans.
1160;385;3;c. Like the majority of people, I can retain the tune but not the words of a song.
1161;386;1;a. We can have a maximum of four candidates for the office of president.
1162;386;2;b. Each candidate for mayor seemed confident he would be victorious.
1163;386;3;c. The candidate took every precaution to avoid mentioning his opponent by name.
1164;387;1;a. Lyndon Johnson preceded Richard Nixon as President.
1165;387;2;b. In a gallant gesture, Ronnie allowed Amanda's name to precede his in the program listing.
1166;387;3;c. A prominent speaker preceded the ceremony of the granting of the diplomas.
1167;388;1;a. In his adolescent years, the candidate claimed, he had undergone many hardships.
1168;388;2;b. There is a fiction abroad that every adolescent is opposed to tradition.
1169;388;3;c. Our annual Rock Festival attracts thousands of adolescents.
1170;389;1;a. There has been a massive shift to coeducational schools.
1171;389;2;b. Coeducational institutions, once thought to have a disruptive effect, have been found to be beneficial.
1172;389;3;c. In choosing a college, Ned leans toward schools which are coeducational.
1173;390;1;a. The tendency to be vicious and cruel is a radical fault.
1174;390;2;b. We observe that the interest in radical views is beginning to subside.
1175;390;3;c. Because Richard was a radical, the Conservative Party would not accept him as a candidate.
1176;391;1;a. The vast crowd burst into spontaneous cheering at the skillful play.
1177;391;2;b. Be cautious with these oily rags because they can break out in spontaneous flame.
1178;391;3;c. William's spontaneous resentment at the mention of his sister was noted by the observant teacher.
1179;392;1;a. This soup will be more nourishing if you skim off the fat.
1180;392;2;b. I caught a glimpse of Mark and Marge skimming over the ice.
1181;392;3;c. Detective Corby, assigned to the homicide, was skimming through the victim's book of addresses.
1182;393;1;a. There has been a radical decline in polio since doctors began to vaccinate children with the Salk vaccine.
1183;393;2;b. The general population has accepted the need to vaccinate children against the once-dreaded disease.
1184;393;3;c. Numerous examples persist of people who have neglected to have their infants vaccinated.
1185;394;1;a. The bachelor's quarters were most untidy.
1186;394;2;b. We must start a clean-up campaign to keep the campus from being so untidy.
1187;394;3;c. Finding the house in such an untidy condition baffled us.
1188;395;1;a. Several utensils were untidily tossed about the kitchen.
1189;395;2;b. Edward's baggage contained all the utensils he would need on the camping trip.
1190;395;3;c. Some people are so old-fashioned that they reject the use of any modern utensil.
1191;396;1;a. The eye is sensitive to light.
1192;396;2;b. From the experiment we may conclude that mercury in a thermometer is sensitive to changes in temperature.
1193;396;3;c. James is sensitive about his wretched handwriting.
1194;397;1;a. The United States is mostly in the North Temperate Zone.
1195;397;2;b. All students received the appeal to be temperate and not to jump to conclusions in judging the new grading system.
1196;397;3;c. Mrs. Rollins commended her class for their temperate attitude when she announced the extra assignment.
1197;398;1;a. Joe's position was vague because he wanted to remain neutral in the dispute.
1198;398;2;b. When asked her opinion, Gladys was tactful enough to give a vague answer that did not hurt anyone.
1199;398;3;c. The vague shape in the distance proved to be nothing more weird than a group of trees.
1200;399;1;a. Private Carbo was elevated to higher rank for his valor.
1201;399;2;b. Reading a variety of good books elevates the mind.
1202;399;3;c. The candidate spoke from an elevated platform.
1203;400;1;a. The merit of a lottery is that everyone has an equal chance.
1204;400;2;b. We thought that a lottery was an absurd way of deciding who should be the team captain.
1205;400;3;c. The rash young man claimed the lottery prize only to find he had misread his number.
1206;401;1;a. The new employee boasted of his skill in finance.
1207;401;2;b. Frank circulated the rumor that his uncle would finance his way through college.
1208;401;3;c. Mrs. Giles retained a lawyer to handle her finances.
1209;402;1;a. An adolescent is finding it increasingly difficult to obtain a good job without a diploma.
1210;402;2;b. David obtained accurate information about college from his guidance counselor.
1211;402;3;c. Because this is a coeducational school, different rules obtain here.
1212;403;1;a. Censors have developed a rating system for the cinema.
1213;403;2;b. Today's cinema is full of homicides and violence.
1214;403;3;c. A best-seller is often the source of cinema stories.
1215;404;1;a. The greatest event in Ellie's life was winning the $50,000 lottery.
1216;404;2;b. We chose our seat carefully and then awaited the shot-put event.
1217;404;3;c. There is merit in gaining wisdom even after the event.
1218;405;1;a. Anna casually discarded one boyfriend after another.
1219;405;2;b. Confident that he held a winning hand, Slim refused to discard anything.
1220;405;3;c. Asked why he had discarded his family traditions, Mr. Menzel remained mute.
1221;406;1;a. We watched the soaring eagle skim over the mountain peak.
1222;406;2;b. An ordinary man cannot comprehend such soaring ambition.
1223;406;3;c. The senator's hopes for victory soared after his television appearance.
1224;407;1;a. Subsequent events proved that Sloan was right.
1225;407;2;b. Further explanations will be presented in subsequent lectures.
1226;407;3;c. Though the enemy forces resisted at first, they subsequently learned that their efforts were in vain.
1227;408;1;a. The traveler related his adventures with some exaggeration.
1228;408;2;b. After viewing the cinema's latest show, the observant student was able to relate every detail.
1229;408;3;c. Would you say that misfortune is related to carelessness?
1230;409;1;a. A factory engine is stationary.
1231;409;2;b. The population of our town has been stationary for a decade.
1232;409;3;c. Caught in the middle of traffic, the frightened pedestrian remained stationary in the busy street.
1233;410;1;a. Be prompt in assembling your baggage.
1234;410;2;b. Terry's caution prompted him to ask many questions before he consented.
1235;410;3;c. Larry was confident he knew his lines well enough not to need any prompting.
1236;411;1;a. A hasty glance convinced him that he was being followed.
1237;411;2;b. Rather than make a hasty decision, Mr. Torres rejected the offer.
1238;411;3;c. Myra apologized for the hasty visit.
1239;412;1;a. The hot iron scorched the tablecloth.
1240;412;2;b. Farmers reported that their wheat was being scorched by the fierce rays of the sun.
1241;412;3;c. Mr. Regan gave the class a scorching lecture on proper behavior in the cafeteria.
1242;413;1;a. The tempest drove the ship on the rocks.
1243;413;2;b. Following the weather report of the approaching tempest, we were prompted to seek immediate shelter.
1244;413;3;c. When Mr. Couche saw that a tempest was brewing over the issue, he hastily called a meeting.
1245;414;1;a. With an embrace, the mother soothed the hurt child.
1246;414;2;"b. Heat soothes some aches; cold soothes others."
1247;414;3;c. Rosalie's nerves were soothed by the soft music.
1248;415;1;a. Judge Cruz was sympathetic to the lawyer's plea for mercy.
1249;415;2;b. Father was fortunately sympathetic to my request to use the car on weekends.
1250;415;3;c. We were all sympathetic to Suzanne over her recent misfortune.
1251;416;1;a. The property on which money has been lent is redeemed when the loan is paid back.
1252;416;2;b. My family was relieved to hear that the mortgage had been redeemed.
1253;416;3;c. Mr. Franklin promptly redeemed his promise to help us in time of need.
1254;417;1;a. Resume reading where we left off.
1255;417;2;b. Those standing may resume their seats.
1256;417;3;c. The violinist resumed playing after the intermission.
1257;418;1;a. We hoped the incident would not disrupt the harmony that existed between the brothers.
1258;418;2;b. I am sympathetic to Warren because his plans are in harmony with mine.
1259;418;3;c. We responded to the harmony of the song by humming along.
1260;419;1;a. Refrain from making hasty promises.
1261;419;2;b. Milo could not refrain from laughing at the jest.
1262;419;3;c. If you want to be heard, you must refrain from mumbling.
1263;420;1;a. It is illegal to reveal the names of juvenile delinquents.
1264;420;2;b. Bigamy is illegal in the United States.
1265;420;3;c. Mr. Worthington's illegal stock manipulations led to his jail sentence.
1266;421;1;a. Opium is a powerful narcotic.
1267;421;2;b. We do not have adequate knowledge of the narcotic properties of these substances.
1268;421;3;c. The doctor prescribed a narcotic medicine to soothe the patient's suffering.
1269;422;1;a. Though Mr. Sloane is the heir to a gold mine, he lives like a miser.
1270;422;2;b. The monarch died before he could name an heir to the throne.
1271;422;3;c. It is essential that we locate the rightful heir at once.
1272;423;1;a. The lion is the most majestic creature of the jungle.
1273;423;2;b. In Greek mythology, Mt. Olympus was the majestic home of the gods.
1274;423;3;c. The graduates marched into the auditorium to the music of the majestic symphony.
1275;424;1;a. Our supply of unpolluted water has dwindled.
1276;424;2;b. With no visible signs of their ship, hopes for the men's safety dwindled with each passing hour.
1277;424;3;c. After the furious tempest, the dwindling chances of finding the raft vanished entirely.
1278;425;1;a. The patriot sneered when asked to stand on the same platform with the man who was accused of being a traitor.
1279;425;2;b. No villain is worse than a traitor who betrays his country.
1280;425;3;c. Do not call him a traitor unless you can verify the charge.
1281;426;1;a. Rico's excuse was a deliberate lie.
1282;426;2;b. My grandfather walks with deliberate steps.
1283;426;3;c. Judge Sirica deliberated for a week before making his decision known.
1284;427;1;a. Adolescent vandals wrecked the cafeteria.
1285;427;2;b. The vandals deliberately ripped the paintings from the wall.
1286;427;3;c. We could scarcely believe the damage caused by the vandals.
1287;428;1;a. Because of the drought, some farmers began to migrate to more fertile regions.
1288;428;2;b. In time of drought, the crops become scorched.
1289;428;3;c. As the drought wore on, people began to grumble against those who had squandered water when it was more plentiful.
1290;429;1;a. The team decided unanimously to abide by the captain's ruling.
1291;429;2;b. Senator Ervin abided by his promise not to allow demonstrations in the committee room.
1292;429;3;c. My mother cannot abide dirt and vermin.
1293;430;1;a. The novel traces the developments that unified the family.
1294;430;2;b. After the Civil War, our country became unified more strongly.
1295;430;3;c. It takes a great deal of training to unify all these recruits into an efficient fighting machine.
1296;431;1;a. We estimated the summit of the mountain to be twenty thousand feet.
1297;431;2;b. Do not underestimate Ruth's ambition to reach the summit of the acting profession.
1298;431;3;c. The summit meeting of world leaders diminished the threat of war.
1299;432;1;a. I demand that you heed what I say.
1300;432;2;b. Florence pays no heed to what the signs say.
1301;432;3;c. Take heed and be on guard against those who try to deceive you.
1302;433;1;a. Our teacher recommended the biography of the architect Frank L10yd Wright.
1303;433;2;b. The reading of a biography gives a knowledge of people and events that cannot always be obtained from history books.
1304;433;3;c. The biography of Malcolm X is a popular book in our school.
1305;434;1;a. A heavy rain drenched the campus, and the students had to dry out their wet clothing.
1306;434;2;b. The drenching rains resumed after only one lesson of sunshine.
1307;434;3;c. His fraternity friends tried to drench him but he was too clever for them.
1308;435;1;a. As darkness approached, the swarms of children playing in the park dwindled to a handful.
1309;435;2;b. The mosquitoes swarmed out of the swamp.
1310;435;3;c. Our campus swarmed with new students in September.
1311;436;1;a. Little Perry thrust his feet into the oversized shoes and wobbled over to the table.
1312;436;2;b. A baby wobbles when it begins to walk alone.
1313;436;3;c. Lacking experience on the high wire, the clown wobbled along until he reached the safety of the platform.
1314;437;1;a. The sailors' voices were too feeble to be heard above the tumult of the storm.
1315;437;2;b. There was such a tumult in the halls we concluded an accident had occurred.
1316;437;3;"c. The dreaded cry of ""Fire!"" caused a tumult in the theater."
1317;438;1;a. Myra knelt down to pull a weed from the drenched flower bed.
1318;438;2;b. The condemned man knelt before the monarch and pleaded for mercy.
1319;438;3;c. Kneeling over the still figure, the lifeguard tried to revive him.
1320;439;1;a. His biography related that Edison was not dejected by failure.
1321;439;2;b. The defeated candidate felt dejected and scowled when asked for an interview.
1322;439;3;c. There is no reason to be dejected because we did not get any volunteers.
1323;440;1;a. The obedient dog came when his master beckoned.
1324;440;2;b. Obedient to his father's wishes, Guy did not explore any further.
1325;440;3;c. When parents make reasonable requests of them, the majority of my friends are obedient.
1326;441;1;a. As you ride past in a train, you have the unique feeling that houses and trees are receding.
1327;441;2;b. Mr. Ranford's beard conceals his receding chin.
1328;441;3;c. Always cautious, Mr. Camhi receded from his former opinion.
1329;442;1;a. Some tyrants of Greek cities were mild and fair rulers.
1330;442;2;b. The tyrant demanded loyalty and obedience from his subjects.
1331;442;3;c. Though Ella was a tyrant as director of the play, the whole cast was grateful to her when the final curtain came down.
1332;443;1;a. A free hospital is a noble charity.
1333;443;2;b. The entire community is the beneficiary of Henry's charity.
1334;443;3;c. The hired hand was too proud to accept help or charity.
1335;444;1;a. The jury returned a verdict of guilty for the traitor.
1336;444;2;b. We were cautioned not to base our verdict on prejudice.
1337;444;3;c. Baffled by the verdict, the prosecutor felt that the evidence had been ignored.
1338;445;1;a. The digging of the scientists unearthed a buried city.
1339;445;2;b. A plot to defraud the investors was unearthed by the F.B.I.
1340;445;3;c. The museum exhibited the vase which had been unearthed in Greece.
1341;446;1;a. We arrived in the village in the morning and departed that night.
1342;446;2;b. Stan was vague about departing from his usual manner of choosing a partner.
1343;446;3;c. Vera was reluctant to mention that her uncle had long since departed.
1344;447;1;a. If these triangles were placed one on top of the other, they would coincide.
1345;447;2;b. Because Pete's and Jim's working hours coincide, and they live in the same vicinity, they depart from their homes at the 
1346;447;3;same time.
1347;447;4;c. My verdict on the film coincides with Adele's.
1348;448;1;a. The stamp was only partially canceled.
1349;448;2;b. Because the first shipment contained defective parts, Mr. Zweben canceled the rest of the order.
1350;448;3;c. Having found just the right man for the job, Captain Mellides canceled all further interviews.
1351;449;1;a. If I borrow a dollar from you, I am your debtor.
1352;449;2;b. As a debtor who had received many favors from the banker, Mr.
1353;449;3;Mertz was reluctant to testify against him.
1354;449;4;c. A gloomy debtor's prison was once the fate of those who could not repay their loans.
1355;450;1;a. Julia's handwriting is beautiful and legible.
1356;450;2;b. Nancy hesitated in her reading because the words were scarcely legible.
1357;450;3;c. Our teacher penalizes us for compositions which are not legible.
1358;451;1;a. Colorful placards announced an urgent meeting.
1359;451;2;b. Placards were placed throughout the neighborhood by rival groups.
